Accession,Year,Subtype,Host,cluster_name,antigenic_distance,drift_binary_label
ACZ05216,2009,H3N2,Human,PE09,11,1
ACZ05271,2009,H3N2,Human,PE09,11,1
AGF44893,2012,H3N2,Human,VI11,12,1
AGF44898,2012,H3N2,Human,VI11,12,1
ACZ05282,2009,H3N2,Human,PE09,11,1
AGF44905,2012,H3N2,Human,VI11,12,1
AGF44911,2012,H3N2,Human,VI11,12,1
AZF86399,2018,H3N2,Human,HK14,14,1
QDE07584,2019,H3N2,Human,HK14,14,1
AGF44919,2012,H3N2,Human,VI11,12,1
AGF44923,2012,H3N2,Human,VI11,12,1
AAY98167,1999,H3N2,Human,SY97,9,1
AGF44930,2012,H3N2,Human,VI11,12,1
AGF44936,2012,H3N2,Human,VI11,12,1
AGF44940,2012,H3N2,Human,VI11,12,1
ACZ05337,2009,H3N2,Human,PE09,11,1
ACZ05392,2009,H3N2,Human,PE09,11,1
AGF44953,2012,H3N2,Human,VI11,12,1
AAY98195,1999,H3N2,Human,SY97,9,1
ACZ05414,2009,H3N2,Human,PE09,11,1
ACZ05425,2009,H3N2,Human,PE09,11,1
AAZ74397,1999,H3N2,Human,SY97,9,1
AGL09771,2012,H3N2,Human,VI11,12,1
AGL09773,2012,H3N2,Human,VI11,12,1
AAY98247,1999,H3N2,Human,SY97,9,1
AGL09778,2012,H3N2,Human,VI11,12,1
AGL09779,2013,H3N2,Human,VI11,12,1
AGL09780,2013,H3N2,Human,VI11,12,1
AGL09783,2013,H3N2,Human,VI11,12,1
AAZ74408,1999,H3N2,Human,SY97,9,1
AGL09786,2013,H3N2,Human,VI11,12,1
AGL09791,2012,H3N2,Human,VI11,12,1
AGL09793,2012,H3N2,Human,VI11,12,1
AGL09794,2012,H3N2,Human,VI11,12,1
AGL09798,2012,H3N2,Human,VI11,12,1
AAZ38473,1999,H3N2,Human,SY97,9,1
ABC54668,1999,H3N2,Human,SY97,9,1
AAY98329,1999,H3N2,Human,SY97,9,1
ACZ05502,2009,H3N2,Human,PE09,11,1
AAX56420,2004,H3N2,Human,FU02,10,1
AWX41422,2015,H3N2,Human,SW13,13,1
AAZ79582,1998,H3N2,Human,SY97,9,1
AAZ38495,1999,H3N2,Human,SY97,9,1
AAY98366,1999,H3N2,Human,SY97,9,1
AAY98376,1999,H3N2,Human,SY97,9,1
AAZ83323,1999,H3N2,Human,SY97,9,1
ADY17665,2009,H3N2,Human,PE09,11,1
ACZ05632,2009,H3N2,Human,PE09,11,1
AAY28295,2003,H3N2,Human,FU02,10,1
AGZ60962,2012,H3N2,Human,VI11,12,1
ADE34235,2009,H3N2,Human,PE09,11,1
ACZ05983,2009,H3N2,Human,PE09,11,1
ACZ05972,2009,H3N2,Human,PE09,11,1
AAZ38517,2005,H3N2,Human,FU02,10,1
AAZ79615,2004,H3N2,Human,FU02,10,1
ABA12762,2004,H3N2,Human,FU02,10,1
AAZ79627,2004,H3N2,Human,FU02,10,1
ADB89721,2009,H3N2,Human,PE09,11,1
AAY44906,2003,H3N2,Human,FU02,10,1
AXB52067,2018,H3N2,Human,HK14,14,1
AAZ74474,2004,H3N2,Human,FU02,10,1
ACZ05994,2009,H3N2,Human,PE09,11,1
ADV76579,2009,H3N2,Human,PE09,11,1
ABA43178,2005,H3N2,Human,FU02,10,1
AAZ38583,2004,H3N2,Human,FU02,10,1
AAX76643,2003,H3N2,Human,FU02,10,1
ATZ79768,2017,H3N2,Human,SW13,13,1
AAZ38605,2005,H3N2,Human,FU02,10,1
AAZ74573,2005,H3N2,Human,FU02,10,1
ALH33127,2014,H3N2,Human,VI11,12,1
AAZ38594,2005,H3N2,Human,FU02,10,1
ADY17687,2009,H3N2,Human,PE09,11,1
ADV76631,2009,H3N2,Human,PE09,11,1
ABA12780,2005,H3N2,Human,FU02,10,1
ABA42291,2005,H3N2,Human,FU02,10,1
ABB53696,1999,H3N2,Human,SY97,9,1
AAZ74584,1999,H3N2,Human,SY97,9,1
AYN08162,2018,H3N2,Human,HK14,14,1
ABA42335,2002,H3N2,Human,SY97,9,1
ABA42379,2002,H3N2,Human,SY97,9,1
QEN97808,2019,H3N2,Human,HK14,14,1
ABA42401,2002,H3N2,Human,SY97,9,1
ABA42412,2002,H3N2,Human,SY97,9,1
ABA42476,2002,H3N2,Human,SY97,9,1
ALA08628,2014,H3N2,Human,VI11,12,1
ABA42498,2002,H3N2,Human,SY97,9,1
QEN97820,2019,H3N2,Human,HK14,14,1
ABB04983,2002,H3N2,Human,SY97,9,1
ABB02869,1999,H3N2,Human,SY97,9,1
ABB05183,1999,H3N2,Human,SY97,9,1
ABB05194,1999,H3N2,Human,SY97,9,1
ABA42978,1999,H3N2,Human,SY97,9,1
ABB02880,1999,H3N2,Human,SY97,9,1
ADE34268,2009,H3N2,Human,PE09,11,1
ABA42928,1999,H3N2,Human,SY97,9,1
ABB05205,1999,H3N2,Human,SY97,9,1
ANN01475,2016,H3N2,Human,SW13,13,1
ABB02891,2000,H3N2,Human,SY97,9,1
ABA42520,2000,H3N2,Human,SY97,9,1
ABA42531,2000,H3N2,Human,SY97,9,1
ABB82183,2000,H3N2,Human,SY97,9,1
ABA42553,2000,H3N2,Human,SY97,9,1
ABB02902,2000,H3N2,Human,SY97,9,1
ABB05005,2000,H3N2,Human,SY97,9,1
ALE31841,2015,H3N2,Human,SW13,13,1
ALE31843,2015,H3N2,Human,SW13,13,1
ABB46414,1999,H3N2,Human,SY97,9,1
ABB02991,1999,H3N2,Human,SY97,9,1
ABB03002,1999,H3N2,Human,SY97,9,1
ALE31933,2015,H3N2,Human,SW13,13,1
ALE31934,2015,H3N2,Human,SW13,13,1
ABB46425,1999,H3N2,Human,SY97,9,1
ABB03013,1999,H3N2,Human,SY97,9,1
ABB03024,1999,H3N2,Human,SY97,9,1
ABB03035,1999,H3N2,Human,SY97,9,1
ABB03046,1999,H3N2,Human,SY97,9,1
AAX76653,2003,H3N2,Human,FU02,10,1
ABC40608,1999,H3N2,Human,SY97,9,1
ABB79731,2005,H3N2,Human,FU02,10,1
ABB03057,2005,H3N2,Human,FU02,10,1
ABB80001,2004,H3N2,Human,FU02,10,1
ALE32073,2015,H3N2,Human,SW13,13,1
ALE32074,2015,H3N2,Human,SW13,13,1
ALE32077,2015,H3N2,Human,SW13,13,1
ABB46458,2004,H3N2,Human,FU02,10,1
ABD15625,2003,H3N2,Human,FU02,10,1
AAX11585,2003,H3N2,Human,FU02,10,1
AUM85480,2017,H3N2,Human,SW13,13,1
ALN39740,2015,H3N2,Human,SW13,13,1
ALN39742,2015,H3N2,Human,SW13,13,1
ALN39743,2015,H3N2,Human,SW13,13,1
ALN39745,2015,H3N2,Human,SW13,13,1
ABB03112,2003,H3N2,Human,FU02,10,1
AAX56430,2003,H3N2,Human,FU02,10,1
QHI03484,2019,H3N2,Human,HK14,14,1
AAX76763,2004,H3N2,Human,FU02,10,1
AAX11595,2003,H3N2,Human,FU02,10,1
QHN71496,2019,H3N2,Human,HK14,14,1
ABB80148,1997,H3N2,Human,WU95,8,0
APF46424,2016,H3N2,Human,SW13,13,1
ABC84411,1998,H3N2,Human,SY97,9,1
ABB77853,1997,H3N2,Human,WU95,8,0
ABB59996,1997,H3N2,Human,WU95,8,0
ABC02234,1998,H3N2,Human,SY97,9,1
ABB77864,1997,H3N2,Human,WU95,8,0
ABB60007,1998,H3N2,Human,SY97,9,1
ABB80196,1998,H3N2,Human,SY97,9,1
AAX35821,2004,H3N2,Human,FU02,10,1
ABB80207,1998,H3N2,Human,SY97,9,1
ABB80492,1997,H3N2,Human,WU95,8,0
ABB80503,1998,H3N2,Human,SY97,9,1
ABB80748,1998,H3N2,Human,SY97,9,1
ABC67576,1997,H3N2,Human,WU95,8,0
ABC02288,1998,H3N2,Human,SY97,9,1
ABB80218,1998,H3N2,Human,SY97,9,1
ABB80529,1998,H3N2,Human,SY97,9,1
ABB80661,1998,H3N2,Human,SY97,9,1
ABB96531,1998,H3N2,Human,SY97,9,1
ABD94822,1998,H3N2,Human,SY97,9,1
ACT21466,1998,H3N2,Human,SY97,9,1
ACT21467,1998,H3N2,Human,SY97,9,1
ACT21468,1998,H3N2,Human,SY97,9,1
ACT21469,1998,H3N2,Human,SY97,9,1
ACT21470,1998,H3N2,Human,SY97,9,1
ACT21472,1998,H3N2,Human,SY97,9,1
ABB80251,1998,H3N2,Human,SY97,9,1
QHN72078,2019,H3N2,Human,HK14,14,1
ABB80672,1998,H3N2,Human,SY97,9,1
ABB80682,1998,H3N2,Human,SY97,9,1
ABB80724,1998,H3N2,Human,SY97,9,1
ABW80976,2001,H3N2,Human,SY97,9,1
ACF41900,2004,H3N2,Human,FU02,10,1
AIU46079,2004,H3N2,Human,FU02,10,1
ABG88289,1996,H3N2,Human,WU95,8,0
ABF47594,1996,H3N2,Human,WU95,8,0
ABD77829,1997,H3N2,Human,WU95,8,0
ABG26769,1996,H3N2,Human,WU95,8,0
APB91161,2015,H3N2,Human,SW13,13,1
AOT90502,2016,H3N2,Human,SW13,13,1
ABD79123,1997,H3N2,Human,WU95,8,0
ABE13471,1996,H3N2,Human,WU95,8,0
ABD94844,1996,H3N2,Human,WU95,8,0
ABD79134,1997,H3N2,Human,WU95,8,0
ABD79145,1996,H3N2,Human,WU95,8,0
ABD79189,1997,H3N2,Human,WU95,8,0
ABD94855,1996,H3N2,Human,WU95,8,0
ABD77840,1996,H3N2,Human,WU95,8,0
ASE04466,2016,H3N2,Human,SW13,13,1
ABD77686,1997,H3N2,Human,WU95,8,0
ABG37131,1996,H3N2,Human,WU95,8,0
ABD79211,1997,H3N2,Human,WU95,8,0
AAY64202,2003,H3N2,Human,FU02,10,1
ABD94866,1996,H3N2,Human,WU95,8,0
ATD11003,2017,H3N2,Human,SW13,13,1
ABD78115,1996,H3N2,Human,WU95,8,0
ABD77862,1997,H3N2,Human,WU95,8,0
ABD77895,1996,H3N2,Human,WU95,8,0
AAY18126,2003,H3N2,Human,FU02,10,1
ABD79244,1996,H3N2,Human,WU95,8,0
ABD94877,1996,H3N2,Human,WU95,8,0
ABD94888,1996,H3N2,Human,WU95,8,0
ABD78126,1996,H3N2,Human,WU95,8,0
ABJ53482,2006,H3N2,Human,FU02,10,1
ABE13555,1996,H3N2,Human,WU95,8,0
ABE13595,1995,H3N2,Human,BE92,7,0
ABE13606,1996,H3N2,Human,WU95,8,0
ABE13617,1995,H3N2,Human,BE92,7,0
ABE13652,1995,H3N2,Human,BE92,7,0
ATD11301,2017,H3N2,Human,SW13,13,1
ATD11302,2017,H3N2,Human,SW13,13,1
ABE11911,1996,H3N2,Human,WU95,8,0
AOT90562,2016,H3N2,Human,SW13,13,1
ABE14052,1996,H3N2,Human,WU95,8,0
ATD11458,2017,H3N2,Human,SW13,13,1
ATD11462,2017,H3N2,Human,SW13,13,1
ABE14464,1995,H3N2,Human,BE92,7,0
ABG37175,1996,H3N2,Human,WU95,8,0
ABG37186,1996,H3N2,Human,WU95,8,0
ABE14840,1996,H3N2,Human,WU95,8,0
ABG67667,1995,H3N2,Human,BE92,7,0
ABG37197,1996,H3N2,Human,WU95,8,0
ABG47851,1995,H3N2,Human,BE92,7,0
ABE15578,1995,H3N2,Human,BE92,7,0
ABG47862,1996,H3N2,Human,WU95,8,0
ABG37230,1994,H3N2,Human,BE92,7,0
ABG79963,1994,H3N2,Human,BE92,7,0
ABG67157,1994,H3N2,Human,BE92,7,0
ABG37241,1995,H3N2,Human,BE92,7,0
ABG37252,1994,H3N2,Human,BE92,7,0
AAY44796,2003,H3N2,Human,FU02,10,1
ABG37263,1995,H3N2,Human,BE92,7,0
ABG79996,1995,H3N2,Human,BE92,7,0
ABG37274,1994,H3N2,Human,BE92,7,0
AXP19306,2018,H3N2,Human,HK14,14,1
ACT67811,2009,H3N2,Human,PE09,11,1
ABG88355,1995,H3N2,Human,BE92,7,0
ABI20892,1995,H3N2,Human,BE92,7,0
ABG67190,1995,H3N2,Human,BE92,7,0
ABG37329,1995,H3N2,Human,BE92,7,0
ABK40656,1995,H3N2,Human,BE92,7,0
ABG67201,1995,H3N2,Human,BE92,7,0
ABG47884,1995,H3N2,Human,BE92,7,0
AXX75423,2018,H3N2,Human,HK14,14,1
ABI20903,1994,H3N2,Human,BE92,7,0
ABG37340,1995,H3N2,Human,BE92,7,0
ABG26890,1995,H3N2,Human,BE92,7,0
ABG88399,1995,H3N2,Human,BE92,7,0
ABG80062,1995,H3N2,Human,BE92,7,0
ABK40667,1995,H3N2,Human,BE92,7,0
ABG26901,1995,H3N2,Human,BE92,7,0
ABG26912,1995,H3N2,Human,BE92,7,0
ABK40678,1994,H3N2,Human,BE92,7,0
ABG80073,1994,H3N2,Human,BE92,7,0
ABG80084,1994,H3N2,Human,BE92,7,0
AAX56570,2001,H3N2,Human,SY97,9,1
ABG80095,1994,H3N2,Human,BE92,7,0
ABG47939,1993,H3N2,Human,BE92,7,0
ABG80117,1994,H3N2,Human,BE92,7,0
ABG47950,1994,H3N2,Human,BE92,7,0
ABG47961,1994,H3N2,Human,BE92,7,0
ABG67212,1994,H3N2,Human,BE92,7,0
ABG88432,1994,H3N2,Human,BE92,7,0
QAB04176,2018,H3N2,Human,HK14,14,1
ABG48005,1994,H3N2,Human,BE92,7,0
ABG67234,1994,H3N2,Human,BE92,7,0
ABI20914,1994,H3N2,Human,BE92,7,0
ABG26934,1994,H3N2,Human,BE92,7,0
ABF47858,1994,H3N2,Human,BE92,7,0
ABG88454,1994,H3N2,Human,BE92,7,0
ABG88465,1994,H3N2,Human,BE92,7,0
ABI92324,1994,H3N2,Human,BE92,7,0
QBA99016,2018,H3N2,Human,HK14,14,1
ABI20947,1994,H3N2,Human,BE92,7,0
ABI20958,1994,H3N2,Human,BE92,7,0
ABG80128,1994,H3N2,Human,BE92,7,0
ABG80139,1994,H3N2,Human,BE92,7,0
ABG80150,1994,H3N2,Human,BE92,7,0
ABG80161,1994,H3N2,Human,BE92,7,0
AAY44620,2002,H3N2,Human,SY97,9,1
ABG88520,1994,H3N2,Human,BE92,7,0
ABG37351,1993,H3N2,Human,BE92,7,0
ABG88531,1994,H3N2,Human,BE92,7,0
ABG88729,1993,H3N2,Human,BE92,7,0
ABG88740,1993,H3N2,Human,BE92,7,0
ABG48280,1993,H3N2,Human,BE92,7,0
ABI21244,1993,H3N2,Human,BE92,7,0
ABG48291,1993,H3N2,Human,BE92,7,0
ABG48302,1993,H3N2,Human,BE92,7,0
AAY47013,2002,H3N2,Human,SY97,9,1
ABG48313,1993,H3N2,Human,BE92,7,0
ABG48346,1993,H3N2,Human,BE92,7,0
ABG48368,1993,H3N2,Human,BE92,7,0
ABG80348,1993,H3N2,Human,BE92,7,0
ANM96465,2015,H3N2,Human,SW13,13,1
ABG80359,1993,H3N2,Human,BE92,7,0
ABG80370,1993,H3N2,Human,BE92,7,0
AOT91930,2016,H3N2,Human,SW13,13,1
ABI21332,1993,H3N2,Human,BE92,7,0
ABG88762,1993,H3N2,Human,BE92,7,0
ABG88773,1993,H3N2,Human,BE92,7,0
ABG88784,1993,H3N2,Human,BE92,7,0
ABI21354,1993,H3N2,Human,BE92,7,0
ABI21365,1993,H3N2,Human,BE92,7,0
ABI21376,1993,H3N2,Human,BE92,7,0
ABI21398,1993,H3N2,Human,BE92,7,0
ABI21420,1993,H3N2,Human,BE92,7,0
ABI21486,1993,H3N2,Human,BE92,7,0
AAX11625,2001,H3N2,Human,SY97,9,1
AAX12761,2001,H3N2,Human,SY97,9,1
QCF43528,2019,H3N2,Human,HK14,14,1
QCF43540,2019,H3N2,Human,HK14,14,1
QCF43672,2019,H3N2,Human,HK14,14,1
AAX56440,2001,H3N2,Human,SY97,9,1
QCP67363,2019,H3N2,Human,HK14,14,1
AAY28325,2002,H3N2,Human,SY97,9,1
AAX56460,2002,H3N2,Human,SY97,9,1
QCQ19477,2019,H3N2,Human,HK14,14,1
AAY44610,2003,H3N2,Human,FU02,10,1
AAX56470,2002,H3N2,Human,SY97,9,1
QDK57967,2019,H3N2,Human,HK14,14,1
ABN51010,2006,H3N2,Human,FU02,10,1
ABO32860,2006,H3N2,Human,FU02,10,1
ABO32882,2006,H3N2,Human,FU02,10,1
ABM67029,2006,H3N2,Human,FU02,10,1
ABN51043,2006,H3N2,Human,FU02,10,1
ABO32937,2006,H3N2,Human,FU02,10,1
QCT09037,2019,H3N2,Human,HK14,14,1
QCT09049,2019,H3N2,Human,HK14,14,1
AAY28335,2001,H3N2,Human,SY97,9,1
QDC20264,2019,H3N2,Human,HK14,14,1
QDC20299,2019,H3N2,Human,HK14,14,1
QDC20311,2019,H3N2,Human,HK14,14,1
QDC20323,2019,H3N2,Human,HK14,14,1
QDC20383,2019,H3N2,Human,HK14,14,1
AAX47525,2002,H3N2,Human,SY97,9,1
QDD57040,2019,H3N2,Human,HK14,14,1
AAZ74551,2004,H3N2,Human,FU02,10,1
AUC64524,2016,H3N2,Human,SW13,13,1
AUC64548,2016,H3N2,Human,SW13,13,1
AUC64572,2016,H3N2,Human,SW13,13,1
AUC64584,2016,H3N2,Human,SW13,13,1
AUC65381,2016,H3N2,Human,SW13,13,1
AUC64785,2017,H3N2,Human,SW13,13,1
AUC64881,2017,H3N2,Human,SW13,13,1
AUC64990,2017,H3N2,Human,SW13,13,1
AUC65050,2017,H3N2,Human,SW13,13,1
AUC65085,2017,H3N2,Human,SW13,13,1
AUC65121,2017,H3N2,Human,SW13,13,1
AUC65181,2017,H3N2,Human,SW13,13,1
AUC65253,2017,H3N2,Human,SW13,13,1
AXR71527,2017,H3N2,Human,SW13,13,1
AXR71643,2017,H3N2,Human,SW13,13,1
AXR71700,2017,H3N2,Human,SW13,13,1
AXR71748,2018,H3N2,Human,HK14,14,1
AXR71760,2018,H3N2,Human,HK14,14,1
AXR71795,2018,H3N2,Human,HK14,14,1
AXR71878,2018,H3N2,Human,HK14,14,1
AXR71937,2018,H3N2,Human,HK14,14,1
AXR71949,2018,H3N2,Human,HK14,14,1
AXR72030,2018,H3N2,Human,HK14,14,1
AXR72111,2018,H3N2,Human,HK14,14,1
AXR72191,2018,H3N2,Human,HK14,14,1
AXR72273,2018,H3N2,Human,HK14,14,1
AXR72308,2017,H3N2,Human,SW13,13,1
AXR72440,2017,H3N2,Human,SW13,13,1
AXR72464,2017,H3N2,Human,SW13,13,1
AXR72488,2017,H3N2,Human,SW13,13,1
AXR72548,2017,H3N2,Human,SW13,13,1
AXR72572,2017,H3N2,Human,SW13,13,1
AXR72631,2017,H3N2,Human,SW13,13,1
AXR72751,2017,H3N2,Human,SW13,13,1
AXR72847,2017,H3N2,Human,SW13,13,1
AXR72883,2017,H3N2,Human,SW13,13,1
AXR72919,2017,H3N2,Human,SW13,13,1
AXR72931,2017,H3N2,Human,SW13,13,1
ABV29909,2007,H3N2,Human,FU02,10,1
ACN33024,2008,H3N2,Human,FU02,10,1
ACU80036,2008,H3N2,Human,FU02,10,1
QBR85553,2010,H3N2,Human,PE09,11,1
QBR85625,2011,H3N2,Human,PE09,11,1
QBR85637,2011,H3N2,Human,PE09,11,1
QBR85649,2011,H3N2,Human,PE09,11,1
QBR85673,2011,H3N2,Human,PE09,11,1
QBR85709,2011,H3N2,Human,PE09,11,1
QBR85769,2011,H3N2,Human,PE09,11,1
QBR85805,2011,H3N2,Human,PE09,11,1
QBR85817,2012,H3N2,Human,VI11,12,1
QBR85853,2012,H3N2,Human,VI11,12,1
QBR85865,2012,H3N2,Human,VI11,12,1
QBR85877,2012,H3N2,Human,VI11,12,1
QBR85901,2012,H3N2,Human,VI11,12,1
QBR85925,2012,H3N2,Human,VI11,12,1
QBR85937,2012,H3N2,Human,VI11,12,1
QBR85985,2012,H3N2,Human,VI11,12,1
QBR86009,2012,H3N2,Human,VI11,12,1
QBR86033,2012,H3N2,Human,VI11,12,1
QBR86081,2012,H3N2,Human,VI11,12,1
QBR86153,2012,H3N2,Human,VI11,12,1
QBR86165,2012,H3N2,Human,VI11,12,1
QBR86225,2012,H3N2,Human,VI11,12,1
QBR86285,2012,H3N2,Human,VI11,12,1
QBR86321,2012,H3N2,Human,VI11,12,1
QBR86333,2012,H3N2,Human,VI11,12,1
QBR85457,2012,H3N2,Human,VI11,12,1
QBR86477,2012,H3N2,Human,VI11,12,1
QBR86489,2012,H3N2,Human,VI11,12,1
QBR86525,2013,H3N2,Human,VI11,12,1
AOV82407,2014,H3N2,Human,VI11,12,1
AOV82479,2014,H3N2,Human,VI11,12,1
AOV82647,2014,H3N2,Human,VI11,12,1
AOV82899,2014,H3N2,Human,VI11,12,1
AOV83283,2014,H3N2,Human,VI11,12,1
AOV83331,2014,H3N2,Human,VI11,12,1
AOV82587,2015,H3N2,Human,SW13,13,1
AOV82623,2015,H3N2,Human,SW13,13,1
AOV82731,2015,H3N2,Human,SW13,13,1
AOV82755,2015,H3N2,Human,SW13,13,1
AOV82767,2015,H3N2,Human,SW13,13,1
AOV82911,2015,H3N2,Human,SW13,13,1
AOV82983,2015,H3N2,Human,SW13,13,1
AOV83067,2015,H3N2,Human,SW13,13,1
AOV83079,2015,H3N2,Human,SW13,13,1
AOV83103,2015,H3N2,Human,SW13,13,1
AOV83175,2015,H3N2,Human,SW13,13,1
AOV83223,2015,H3N2,Human,SW13,13,1
ATV84892,2014,H3N2,Human,VI11,12,1
QFQ15751,2017,H3N2,Human,SW13,13,1
QFQ15775,2017,H3N2,Human,SW13,13,1
QFQ15787,2017,H3N2,Human,SW13,13,1
ATV89431,2016,H3N2,Human,SW13,13,1
QFQ15883,2018,H3N2,Human,HK14,14,1
QFQ15907,2017,H3N2,Human,SW13,13,1
QFQ15931,2017,H3N2,Human,SW13,13,1
QFQ16027,2017,H3N2,Human,SW13,13,1
QFQ16051,2017,H3N2,Human,SW13,13,1
QFQ16099,2017,H3N2,Human,SW13,13,1
QFQ16123,2017,H3N2,Human,SW13,13,1
ATV86349,2015,H3N2,Human,SW13,13,1
QFQ16278,2017,H3N2,Human,SW13,13,1
QFQ16290,2017,H3N2,Human,SW13,13,1
QFQ16338,2017,H3N2,Human,SW13,13,1
ATV89682,2016,H3N2,Human,SW13,13,1
QFQ16374,2018,H3N2,Human,HK14,14,1
ATV89694,2016,H3N2,Human,SW13,13,1
QFQ16386,2017,H3N2,Human,SW13,13,1
QFQ16398,2017,H3N2,Human,SW13,13,1
QFQ16434,2017,H3N2,Human,SW13,13,1
QFQ16446,2017,H3N2,Human,SW13,13,1
ATV84532,2014,H3N2,Human,VI11,12,1
QFQ16458,2018,H3N2,Human,HK14,14,1
ATV89814,2016,H3N2,Human,SW13,13,1
QFQ16494,2017,H3N2,Human,SW13,13,1
QFQ16530,2018,H3N2,Human,HK14,14,1
ATV88423,2016,H3N2,Human,SW13,13,1
AJK01629,2010,H3N2,Human,PE09,11,1
QFQ16578,2018,H3N2,Human,HK14,14,1
QFQ16626,2017,H3N2,Human,SW13,13,1
QFQ16662,2017,H3N2,Human,SW13,13,1
QFQ16674,2017,H3N2,Human,SW13,13,1
QFQ16710,2017,H3N2,Human,SW13,13,1
ATV84928,2014,H3N2,Human,VI11,12,1
ATV88699,2016,H3N2,Human,SW13,13,1
QFQ16746,2018,H3N2,Human,HK14,14,1
ATV88939,2016,H3N2,Human,SW13,13,1
QFQ16758,2018,H3N2,Human,HK14,14,1
ATV88915,2016,H3N2,Human,SW13,13,1
ATV89191,2016,H3N2,Human,SW13,13,1
ATY52384,2016,H3N2,Human,SW13,13,1
AJI80137,2012,H3N2,Human,VI11,12,1
AJI80184,2013,H3N2,Human,VI11,12,1
AJI80303,2013,H3N2,Human,VI11,12,1
AJI80232,2013,H3N2,Human,VI11,12,1
ATY51533,2016,H3N2,Human,SW13,13,1
AXU39223,2017,H3N2,Human,SW13,13,1
AJI80280,2013,H3N2,Human,VI11,12,1
AIL94481,2013,H3N2,Human,VI11,12,1
AXU39306,2017,H3N2,Human,SW13,13,1
AIL93917,2013,H3N2,Human,VI11,12,1
ASU48055,2014,H3N2,Human,VI11,12,1
AUW53875,2017,H3N2,Human,SW13,13,1
AIL94871,2010,H3N2,Human,PE09,11,1
ATY52658,2016,H3N2,Human,SW13,13,1
ASU48079,2014,H3N2,Human,VI11,12,1
AIL94258,2013,H3N2,Human,VI11,12,1
AXU39330,2017,H3N2,Human,SW13,13,1
AXU39342,2017,H3N2,Human,SW13,13,1
AUW53887,2017,H3N2,Human,SW13,13,1
AIL94270,2013,H3N2,Human,VI11,12,1
AIL93752,2013,H3N2,Human,VI11,12,1
ASU48091,2014,H3N2,Human,VI11,12,1
AIL93704,2013,H3N2,Human,VI11,12,1
ATY52682,2016,H3N2,Human,SW13,13,1
AUW53232,2017,H3N2,Human,SW13,13,1
ATY52420,2016,H3N2,Human,SW13,13,1
ATY52814,2016,H3N2,Human,SW13,13,1
AUW53292,2017,H3N2,Human,SW13,13,1
ASU48283,2014,H3N2,Human,VI11,12,1
ASU48331,2016,H3N2,Human,SW13,13,1
AIL94847,2007,H3N2,Human,FU02,10,1
AXU39366,2017,H3N2,Human,SW13,13,1
AIL94835,2013,H3N2,Human,VI11,12,1
AUW53076,2017,H3N2,Human,SW13,13,1
ASU48175,2014,H3N2,Human,VI11,12,1
AIL94306,2013,H3N2,Human,VI11,12,1
AIL93764,2013,H3N2,Human,VI11,12,1
ATY52347,2016,H3N2,Human,SW13,13,1
AUW53196,2017,H3N2,Human,SW13,13,1
AUW53743,2017,H3N2,Human,SW13,13,1
ATY51258,2016,H3N2,Human,SW13,13,1
ASU48067,2014,H3N2,Human,VI11,12,1
AXU39450,2017,H3N2,Human,SW13,13,1
AUW53899,2017,H3N2,Human,SW13,13,1
ATY51162,2016,H3N2,Human,SW13,13,1
AUW53911,2017,H3N2,Human,SW13,13,1
ASU48295,2016,H3N2,Human,SW13,13,1
ATY51270,2016,H3N2,Human,SW13,13,1
AUW53575,2017,H3N2,Human,SW13,13,1
ATY52317,2016,H3N2,Human,SW13,13,1
AUW53100,2017,H3N2,Human,SW13,13,1
AUW53707,2017,H3N2,Human,SW13,13,1
AXU39666,2017,H3N2,Human,SW13,13,1
AHZ35596,2012,H3N2,Human,VI11,12,1
AHZ36529,2012,H3N2,Human,VI11,12,1
AHZ36553,2012,H3N2,Human,VI11,12,1
AHZ36613,2012,H3N2,Human,VI11,12,1
AHZ36685,2013,H3N2,Human,VI11,12,1
AHZ35704,2012,H3N2,Human,VI11,12,1
AHZ35811,2011,H3N2,Human,PE09,11,1
AHZ36035,2011,H3N2,Human,PE09,11,1
AHZ36350,2012,H3N2,Human,VI11,12,1
AHZ36373,2012,H3N2,Human,VI11,12,1
AHZ36481,2012,H3N2,Human,VI11,12,1
AFG72724,1996,H3N2,Human,WU95,8,0
ADT80903,2010,H3N2,Human,PE09,11,1
ADT80904,2010,H3N2,Human,PE09,11,1
BAQ58445,2014,H3N2,Human,VI11,12,1
AFC98341,2008,H3N2,Human,FU02,10,1
AJK02913,2009,H3N2,Human,PE09,11,1
AGK73753,2011,H3N2,Human,PE09,11,1
ABU50584,2007,H3N2,Human,FU02,10,1
AGZ61170,2013,H3N2,Human,VI11,12,1
ALH25443,2015,H3N2,Human,SW13,13,1
AGZ60616,2013,H3N2,Human,VI11,12,1
AQW36816,2017,H3N2,Human,SW13,13,1
AGZ60770,2013,H3N2,Human,VI11,12,1
ALH34142,2015,H3N2,Human,SW13,13,1
ARD26086,2017,H3N2,Human,SW13,13,1
AGL06143,2011,H3N2,Human,PE09,11,1
AGL06259,2011,H3N2,Human,PE09,11,1
AGK73530,2010,H3N2,Human,PE09,11,1
AMB72022,2014,H3N2,Human,VI11,12,1
QDX13686,2019,H3N2,Human,HK14,14,1
ALH36316,2015,H3N2,Human,SW13,13,1
ARQ86353,2017,H3N2,Human,SW13,13,1
ALH34707,2015,H3N2,Human,SW13,13,1
