Accession,Year,Subtype,Host,cluster_name,antigenic_distance,drift_binary_label
AHA38569,2013,H1N1,Human,early-drift,2,1
ADG59666,2009,H1N1,Human,pandemic-founding,1,0
AEI87582,2011,H1N1,Human,pandemic-founding,1,0
ADM33040,2009,H1N1,Human,pandemic-founding,1,0
AEM92438,2011,H1N1,Human,pandemic-founding,1,0
AEM92468,2011,H1N1,Human,pandemic-founding,1,0
AEM92478,2011,H1N1,Human,pandemic-founding,1,0
AEM92488,2011,H1N1,Human,pandemic-founding,1,0
AEM92618,2011,H1N1,Human,pandemic-founding,1,0
AEM92638,2011,H1N1,Human,pandemic-founding,1,0
AEM92648,2011,H1N1,Human,pandemic-founding,1,0
AEM63478,2009,H1N1,Human,pandemic-founding,1,0
AEM63505,2009,H1N1,Human,pandemic-founding,1,0
ADG57091,2009,H1N1,Human,pandemic-founding,1,0
AIJ10869,2009,H1N1,Human,pandemic-founding,1,0
AIJ10876,2009,H1N1,Human,pandemic-founding,1,0
AIJ10871,2009,H1N1,Human,pandemic-founding,1,0
AIJ10878,2009,H1N1,Human,pandemic-founding,1,0
AIJ10888,2009,H1N1,Human,pandemic-founding,1,0
AIJ10880,2009,H1N1,Human,pandemic-founding,1,0
AIJ10889,2009,H1N1,Human,pandemic-founding,1,0
AIJ10890,2009,H1N1,Human,pandemic-founding,1,0
AIJ10864,2009,H1N1,Human,pandemic-founding,1,0
AIJ10879,2009,H1N1,Human,pandemic-founding,1,0
AIJ10865,2009,H1N1,Human,pandemic-founding,1,0
AIJ10903,2009,H1N1,Human,pandemic-founding,1,0
AIJ10902,2009,H1N1,Human,pandemic-founding,1,0
AIJ10901,2009,H1N1,Human,pandemic-founding,1,0
AIJ10868,2009,H1N1,Human,pandemic-founding,1,0
AID48433,2009,H1N1,Human,pandemic-founding,1,0
AIJ10899,2009,H1N1,Human,pandemic-founding,1,0
AIJ10896,2009,H1N1,Human,pandemic-founding,1,0
AIJ10894,2009,H1N1,Human,pandemic-founding,1,0
AIJ10893,2010,H1N1,Human,pandemic-founding,1,0
AIJ10891,2010,H1N1,Human,pandemic-founding,1,0
AIJ10892,2010,H1N1,Human,pandemic-founding,1,0
AIJ10895,2010,H1N1,Human,pandemic-founding,1,0
AIJ10886,2009,H1N1,Human,pandemic-founding,1,0
ADK33761,2009,H1N1,Human,pandemic-founding,1,0
ADL32544,2009,H1N1,Human,pandemic-founding,1,0
AGB13220,2011,H1N1,Human,pandemic-founding,1,0
AGB13230,2011,H1N1,Human,pandemic-founding,1,0
ACX31937,2009,H1N1,Human,pandemic-founding,1,0
BAJ05809,2009,H1N1,Human,pandemic-founding,1,0
ADC45714,2008,H1N1,Human,pre-pandemic,0,0
ADC45736,2008,H1N1,Human,pre-pandemic,0,0
BAQ58615,2014,H1N1,Human,early-drift,2,1
BAQ58665,2014,H1N1,Human,early-drift,2,1
BAI94572,2010,H1N1,Human,pandemic-founding,1,0
BAI94580,2010,H1N1,Human,pandemic-founding,1,0
BAI94582,2010,H1N1,Human,pandemic-founding,1,0
BAI94583,2010,H1N1,Human,pandemic-founding,1,0
BAJ06678,2010,H1N1,Human,pandemic-founding,1,0
BAJ06679,2010,H1N1,Human,pandemic-founding,1,0
BAJ06682,2010,H1N1,Human,pandemic-founding,1,0
BAJ06684,2010,H1N1,Human,pandemic-founding,1,0
BAJ06685,2010,H1N1,Human,pandemic-founding,1,0
BAJ06686,2010,H1N1,Human,pandemic-founding,1,0
BAJ06688,2010,H1N1,Human,pandemic-founding,1,0
BAI94574,2010,H1N1,Human,pandemic-founding,1,0
BAI94575,2010,H1N1,Human,pandemic-founding,1,0
BAI94576,2010,H1N1,Human,pandemic-founding,1,0
BAI94577,2010,H1N1,Human,pandemic-founding,1,0
BAI94584,2010,H1N1,Human,pandemic-founding,1,0
BAI94579,2010,H1N1,Human,pandemic-founding,1,0
BAI48168,2009,H1N1,Human,pandemic-founding,1,0
BAI48169,2009,H1N1,Human,pandemic-founding,1,0
BAI48170,2009,H1N1,Human,pandemic-founding,1,0
BAI48172,2009,H1N1,Human,pandemic-founding,1,0
BAI48175,2009,H1N1,Human,pandemic-founding,1,0
BAI48178,2009,H1N1,Human,pandemic-founding,1,0
BAI48179,2009,H1N1,Human,pandemic-founding,1,0
BAI48182,2009,H1N1,Human,pandemic-founding,1,0
BAI48192,2009,H1N1,Human,pandemic-founding,1,0
BAI48194,2009,H1N1,Human,pandemic-founding,1,0
BAI66358,2009,H1N1,Human,pandemic-founding,1,0
BAI52792,2009,H1N1,Human,pandemic-founding,1,0
BAI52794,2009,H1N1,Human,pandemic-founding,1,0
BAI52795,2009,H1N1,Human,pandemic-founding,1,0
BAI52913,2009,H1N1,Human,pandemic-founding,1,0
BAI52796,2009,H1N1,Human,pandemic-founding,1,0
BAI52798,2009,H1N1,Human,pandemic-founding,1,0
BAJ06675,2009,H1N1,Human,pandemic-founding,1,0
BAI52791,2009,H1N1,Human,pandemic-founding,1,0
AJS16287,2010,H1N1,Human,pandemic-founding,1,0
AIW63600,2011,H1N1,Human,pandemic-founding,1,0
AIW63663,2014,H1N1,Human,early-drift,2,1
AIW63601,2011,H1N1,Human,pandemic-founding,1,0
AIW63621,2013,H1N1,Human,early-drift,2,1
AIW63668,2014,H1N1,Human,early-drift,2,1
AIW63634,2013,H1N1,Human,early-drift,2,1
AIW63595,2011,H1N1,Human,pandemic-founding,1,0
AIW63590,2010,H1N1,Human,pandemic-founding,1,0
AIW63593,2010,H1N1,Human,pandemic-founding,1,0
AIW63596,2011,H1N1,Human,pandemic-founding,1,0
AIW63626,2013,H1N1,Human,early-drift,2,1
AIW63625,2013,H1N1,Human,early-drift,2,1
ABI95261,1996,H1N1,Human,pre-pandemic,0,0
ABI21519,1996,H1N1,Human,pre-pandemic,0,0
ABJ53504,1996,H1N1,Human,pre-pandemic,0,0
ABI21530,1996,H1N1,Human,pre-pandemic,0,0
AFO64802,1999,H1N1,Human,pre-pandemic,0,0
ABI21552,1996,H1N1,Human,pre-pandemic,0,0
ABI95250,1996,H1N1,Human,pre-pandemic,0,0
AEH59624,2009,H1N1,Human,pandemic-founding,1,0
AEH59583,2009,H1N1,Human,pandemic-founding,1,0
AEH59587,2009,H1N1,Human,pandemic-founding,1,0
AEH59593,2009,H1N1,Human,pandemic-founding,1,0
ACT79593,2008,H1N1,Human,pre-pandemic,0,0
ACT79615,2008,H1N1,Human,pre-pandemic,0,0
ACD85774,2008,H1N1,Human,pre-pandemic,0,0
AGK72365,2011,H1N1,Human,pandemic-founding,1,0
ANE29141,2016,H1N1,Human,immune-escape,3,1
AGK72403,2011,H1N1,Human,pandemic-founding,1,0
AGK72722,2011,H1N1,Human,pandemic-founding,1,0
AIM39864,2013,H1N1,Human,early-drift,2,1
ANM88610,2016,H1N1,Human,immune-escape,3,1
AGL04782,2012,H1N1,Human,early-drift,2,1
AGK73380,2011,H1N1,Human,pandemic-founding,1,0
ANM94341,2016,H1N1,Human,immune-escape,3,1
AGI54378,2009,H1N1,Human,pandemic-founding,1,0
AGI53710,2009,H1N1,Human,pandemic-founding,1,0
AHV83856,2013,H1N1,Human,early-drift,2,1
ADL39456,2009,H1N1,Human,pandemic-founding,1,0
AJK01594,2007,H1N1,Human,pre-pandemic,0,0
AFO66213,2002,H1N1,Human,pre-pandemic,0,0
AJK02124,2007,H1N1,Human,pre-pandemic,0,0
ADG21919,2009,H1N1,Human,pandemic-founding,1,0
AHW46779,2012,H1N1,Human,early-drift,2,1
AIC64810,2012,H1N1,Human,early-drift,2,1
ADT78859,1956,H1N1,Human,pre-pandemic,0,0
ADT78868,1950,H1N1,Human,pre-pandemic,0,0
ADT78908,1953,H1N1,Human,pre-pandemic,0,0
ADT78919,1948,H1N1,Human,pre-pandemic,0,0
ADT78936,1951,H1N1,Human,pre-pandemic,0,0
ADT78941,1953,H1N1,Human,pre-pandemic,0,0
ADT78950,1956,H1N1,Human,pre-pandemic,0,0
ADJ40464,2009,H1N1,Human,pandemic-founding,1,0
ADI99720,2009,H1N1,Human,pandemic-founding,1,0
ADJ40554,2009,H1N1,Human,pandemic-founding,1,0
ADJ40484,2009,H1N1,Human,pandemic-founding,1,0
ADJ40494,2009,H1N1,Human,pandemic-founding,1,0
ADJ40474,2009,H1N1,Human,pandemic-founding,1,0
ADJ40514,2009,H1N1,Human,pandemic-founding,1,0
ADM31392,2007,H1N1,Human,pre-pandemic,0,0
ADJ40454,2009,H1N1,Human,pandemic-founding,1,0
ADJ40444,2009,H1N1,Human,pandemic-founding,1,0
APF46306,2016,H1N1,Human,immune-escape,3,1
AJK01175,2007,H1N1,Human,pre-pandemic,0,0
AHM98971,2009,H1N1,Human,pandemic-founding,1,0
AHM98987,2009,H1N1,Human,pandemic-founding,1,0
AHM99008,2009,H1N1,Human,pandemic-founding,1,0
AHM98909,2009,H1N1,Human,pandemic-founding,1,0
AHM98920,2009,H1N1,Human,pandemic-founding,1,0
AHM99075,2009,H1N1,Human,pandemic-founding,1,0
AGU93008,2009,H1N1,Human,pandemic-founding,1,0
AGU92997,2009,H1N1,Human,pandemic-founding,1,0
AGU92931,2009,H1N1,Human,pandemic-founding,1,0
AGU92854,2009,H1N1,Human,pandemic-founding,1,0
AGU92755,2009,H1N1,Human,pandemic-founding,1,0
AGU92744,2009,H1N1,Human,pandemic-founding,1,0
AGI52757,2010,H1N1,Human,pandemic-founding,1,0
AKT08028,2014,H1N1,Human,early-drift,2,1
AGK72746,2011,H1N1,Human,pandemic-founding,1,0
ANM90337,2016,H1N1,Human,immune-escape,3,1
AGI54835,2009,H1N1,Human,pandemic-founding,1,0
AGI54885,2009,H1N1,Human,pandemic-founding,1,0
ANM87753,2016,H1N1,Human,immune-escape,3,1
AGI54831,2009,H1N1,Human,pandemic-founding,1,0
ANM88742,2016,H1N1,Human,immune-escape,3,1
AGI53916,2009,H1N1,Human,pandemic-founding,1,0
AGL04587,2012,H1N1,Human,early-drift,2,1
ANM89138,2016,H1N1,Human,immune-escape,3,1
AGI53450,2009,H1N1,Human,pandemic-founding,1,0
AGI55052,2009,H1N1,Human,pandemic-founding,1,0
ANM94286,2016,H1N1,Human,immune-escape,3,1
AHV83858,2013,H1N1,Human,early-drift,2,1
ANE26786,2015,H1N1,Human,immune-escape,3,1
AET84207,2009,H1N1,Human,pandemic-founding,1,0
AJK00984,2008,H1N1,Human,pre-pandemic,0,0
AGQ47728,1999,H1N1,Human,pre-pandemic,0,0
ACD37430,1999,H1N1,Human,pre-pandemic,0,0
ACM90861,2008,H1N1,Human,pre-pandemic,0,0
AGK72742,2010,H1N1,Human,pandemic-founding,1,0
AIM39382,2013,H1N1,Human,early-drift,2,1
AKT08266,2014,H1N1,Human,early-drift,2,1
ANM89677,2016,H1N1,Human,immune-escape,3,1
ANM93076,2016,H1N1,Human,immune-escape,3,1
AGI54769,2009,H1N1,Human,pandemic-founding,1,0
AGI54616,2009,H1N1,Human,pandemic-founding,1,0
AOZ81555,2016,H1N1,Human,immune-escape,3,1
AGV28883,2012,H1N1,Human,early-drift,2,1
AGI53890,2009,H1N1,Human,pandemic-founding,1,0
AGI53126,2010,H1N1,Human,pandemic-founding,1,0
AGL05015,2012,H1N1,Human,early-drift,2,1
AGK72610,2011,H1N1,Human,pandemic-founding,1,0
ANM90645,2016,H1N1,Human,immune-escape,3,1
ACU43756,2008,H1N1,Human,pre-pandemic,0,0
ACA33751,2007,H1N1,Human,pre-pandemic,0,0
AIM39844,2013,H1N1,Human,early-drift,2,1
ACU80014,1976,H1N1,Human,pre-pandemic,0,0
AGI53753,2009,H1N1,Human,pandemic-founding,1,0
AGV28955,2012,H1N1,Human,early-drift,2,1
ANM92867,2016,H1N1,Human,immune-escape,3,1
ACA33727,2007,H1N1,Human,pre-pandemic,0,0
ABQ44394,1976,H1N1,Human,pre-pandemic,0,0
AIM39928,2013,H1N1,Human,early-drift,2,1
APF46423,2016,H1N1,Human,immune-escape,3,1
APG56054,2016,H1N1,Human,immune-escape,3,1
APR73852,2016,H1N1,Human,immune-escape,3,1
ACU79981,2008,H1N1,Human,pre-pandemic,0,0
AID48045,2014,H1N1,Human,early-drift,2,1
AGQ47870,1976,H1N1,Human,pre-pandemic,0,0
AGI53766,2010,H1N1,Human,pandemic-founding,1,0
ABW23286,2006,H1N1,Human,pre-pandemic,0,0
ABU50570,2006,H1N1,Human,pre-pandemic,0,0
AGV29232,2013,H1N1,Human,early-drift,2,1
AGV28960,2013,H1N1,Human,early-drift,2,1
AIM39609,2014,H1N1,Human,early-drift,2,1
AGI53368,2010,H1N1,Human,pandemic-founding,1,0
AGK72858,2011,H1N1,Human,pandemic-founding,1,0
AGL04700,2012,H1N1,Human,early-drift,2,1
AGI52921,2009,H1N1,Human,pandemic-founding,1,0
AGI52573,2009,H1N1,Human,pandemic-founding,1,0
AGK73129,2011,H1N1,Human,pandemic-founding,1,0
AGL04888,2012,H1N1,Human,early-drift,2,1
AGI55287,2009,H1N1,Human,pandemic-founding,1,0
AGI55289,2009,H1N1,Human,pandemic-founding,1,0
AGK72386,2011,H1N1,Human,pandemic-founding,1,0
ANM92350,2016,H1N1,Human,immune-escape,3,1
AGI53502,2009,H1N1,Human,pandemic-founding,1,0
AGL04910,2012,H1N1,Human,early-drift,2,1
AGI55338,2009,H1N1,Human,pandemic-founding,1,0
AGI55314,2009,H1N1,Human,pandemic-founding,1,0
AIM39518,2013,H1N1,Human,early-drift,2,1
ANM92548,2016,H1N1,Human,immune-escape,3,1
AOT87074,2016,H1N1,Human,immune-escape,3,1
AKT08468,2013,H1N1,Human,early-drift,2,1
ANM89963,2015,H1N1,Human,immune-escape,3,1
ANM94473,2016,H1N1,Human,immune-escape,3,1
AOT87591,2016,H1N1,Human,immune-escape,3,1
AOT88152,2016,H1N1,Human,immune-escape,3,1
APR73855,2016,H1N1,Human,immune-escape,3,1
ANE27228,2016,H1N1,Human,immune-escape,3,1
AGI52805,2010,H1N1,Human,pandemic-founding,1,0
AGV29207,2013,H1N1,Human,early-drift,2,1
ADF84441,2009,H1N1,Human,pandemic-founding,1,0
AGI54969,2010,H1N1,Human,pandemic-founding,1,0
ANM90260,2016,H1N1,Human,immune-escape,3,1
ARB16853,2017,H1N1,Human,immune-escape,3,1
AGV28741,2013,H1N1,Human,early-drift,2,1
AEN02487,2008,H1N1,Human,pre-pandemic,0,0
AEN02498,2008,H1N1,Human,pre-pandemic,0,0
AIM40016,2014,H1N1,Human,early-drift,2,1
ARQ86113,2017,H1N1,Human,immune-escape,3,1
AGI52845,2009,H1N1,Human,pandemic-founding,1,0
AHL89546,2006,H1N1,Human,pre-pandemic,0,0
AHL89642,2007,H1N1,Human,pre-pandemic,0,0
AHL89666,2007,H1N1,Human,pre-pandemic,0,0
AHL89678,2007,H1N1,Human,pre-pandemic,0,0
AHL89726,2007,H1N1,Human,pre-pandemic,0,0
AHL89738,2007,H1N1,Human,pre-pandemic,0,0
AHL89750,2007,H1N1,Human,pre-pandemic,0,0
AHL89798,2007,H1N1,Human,pre-pandemic,0,0
AHL89822,2007,H1N1,Human,pre-pandemic,0,0
AHL89834,2007,H1N1,Human,pre-pandemic,0,0
AGI54101,2009,H1N1,Human,pandemic-founding,1,0
AGL04924,2012,H1N1,Human,early-drift,2,1
AHL90157,2008,H1N1,Human,pre-pandemic,0,0
AHL90181,2008,H1N1,Human,pre-pandemic,0,0
AHL90205,2008,H1N1,Human,pre-pandemic,0,0
AHL90253,2008,H1N1,Human,pre-pandemic,0,0
AHL90313,2008,H1N1,Human,pre-pandemic,0,0
AHL90734,2009,H1N1,Human,pandemic-founding,1,0
AHL90746,2009,H1N1,Human,pandemic-founding,1,0
AHL90806,2009,H1N1,Human,pandemic-founding,1,0
AHL90926,2009,H1N1,Human,pandemic-founding,1,0
AHL90974,2009,H1N1,Human,pandemic-founding,1,0
AHL90986,2009,H1N1,Human,pandemic-founding,1,0
AHL90998,2009,H1N1,Human,pandemic-founding,1,0
AAX56530,2000,H1N1,Human,pre-pandemic,0,0
ADF87162,2010,H1N1,Human,pandemic-founding,1,0
AAZ38627,2001,H1N1,Human,pre-pandemic,0,0
ABB80045,2001,H1N1,Human,pre-pandemic,0,0
AAZ83253,2002,H1N1,Human,pre-pandemic,0,0
AJK03629,2003,H1N1,Human,pre-pandemic,0,0
AAZ83977,2003,H1N1,Human,pre-pandemic,0,0
AJK02889,2000,H1N1,Human,pre-pandemic,0,0
ABF47671,2001,H1N1,Human,pre-pandemic,0,0
ADF87182,2010,H1N1,Human,pandemic-founding,1,0
ABA42324,2001,H1N1,Human,pre-pandemic,0,0
AJK00875,2001,H1N1,Human,pre-pandemic,0,0
ABA43189,2001,H1N1,Human,pre-pandemic,0,0
AIM39900,2013,H1N1,Human,early-drift,2,1
ABW23320,2006,H1N1,Human,pre-pandemic,0,0
ABA87080,2002,H1N1,Human,pre-pandemic,0,0
ABP49360,1986,H1N1,Human,pre-pandemic,0,0
ADF87222,2010,H1N1,Human,pandemic-founding,1,0
ACR08429,2009,H1N1,Human,pandemic-founding,1,0
AJK01590,2001,H1N1,Human,pre-pandemic,0,0
AJK03258,2001,H1N1,Human,pre-pandemic,0,0
ABC86237,2001,H1N1,Human,pre-pandemic,0,0
AJK00493,2001,H1N1,Human,pre-pandemic,0,0
ANM91998,2016,H1N1,Human,immune-escape,3,1
AJK02721,2001,H1N1,Human,pre-pandemic,0,0
AJK01049,2001,H1N1,Human,pre-pandemic,0,0
ADF87252,2010,H1N1,Human,pandemic-founding,1,0
ACR39453,2009,H1N1,Human,pandemic-founding,1,0
ACR40308,2009,H1N1,Human,pandemic-founding,1,0
ACS27239,2009,H1N1,Human,pandemic-founding,1,0
ACZ05590,2009,H1N1,Human,pandemic-founding,1,0
ACS78026,2009,H1N1,Human,pandemic-founding,1,0
AJK03383,2001,H1N1,Human,pre-pandemic,0,0
AHE37981,2013,H1N1,Human,early-drift,2,1
AJK02354,2001,H1N1,Human,pre-pandemic,0,0
AAZ85126,2001,H1N1,Human,pre-pandemic,0,0
ADZ04690,2009,H1N1,Human,pandemic-founding,1,0
AGV29214,2012,H1N1,Human,early-drift,2,1
ANM91888,2016,H1N1,Human,immune-escape,3,1
ACV04298,2009,H1N1,Human,pandemic-founding,1,0
AHV83865,2013,H1N1,Human,early-drift,2,1
AOW44838,2016,H1N1,Human,immune-escape,3,1
ACV04368,2009,H1N1,Human,pandemic-founding,1,0
ACV04378,2009,H1N1,Human,pandemic-founding,1,0
ACX35307,2009,H1N1,Human,pandemic-founding,1,0
AIC73827,2014,H1N1,Human,early-drift,2,1
ADI99600,2010,H1N1,Human,pandemic-founding,1,0
ALH26355,2014,H1N1,Human,early-drift,2,1
ACX35327,2009,H1N1,Human,pandemic-founding,1,0
ACU17389,2009,H1N1,Human,pandemic-founding,1,0
ANM93065,2016,H1N1,Human,immune-escape,3,1
ACZ98168,2009,H1N1,Human,pandemic-founding,1,0
ADI99620,2010,H1N1,Human,pandemic-founding,1,0
AJK03447,2001,H1N1,Human,pre-pandemic,0,0
ABB02924,2001,H1N1,Human,pre-pandemic,0,0
ABB02936,2001,H1N1,Human,pre-pandemic,0,0
ACZ17010,2009,H1N1,Human,pandemic-founding,1,0
ACZ17030,2009,H1N1,Human,pandemic-founding,1,0
ANM93670,2016,H1N1,Human,immune-escape,3,1
ADI99630,2010,H1N1,Human,pandemic-founding,1,0
ACZ17090,2009,H1N1,Human,pandemic-founding,1,0
ACZ17110,2009,H1N1,Human,pandemic-founding,1,0
ACZ17120,2009,H1N1,Human,pandemic-founding,1,0
ACZ17130,2009,H1N1,Human,pandemic-founding,1,0
ACZ17180,2009,H1N1,Human,pandemic-founding,1,0
ACZ17230,2009,H1N1,Human,pandemic-founding,1,0
ABD15515,2003,H1N1,Human,pre-pandemic,0,0
ABB03123,2003,H1N1,Human,pre-pandemic,0,0
ACZ17270,2009,H1N1,Human,pandemic-founding,1,0
ADD74360,2009,H1N1,Human,pandemic-founding,1,0
ABB82205,2003,H1N1,Human,pre-pandemic,0,0
APF45845,2016,H1N1,Human,immune-escape,3,1
AJK01769,2002,H1N1,Human,pre-pandemic,0,0
AJK00932,2003,H1N1,Human,pre-pandemic,0,0
ADD74418,2009,H1N1,Human,pandemic-founding,1,0
ADD74438,2009,H1N1,Human,pandemic-founding,1,0
ADD74468,2009,H1N1,Human,pandemic-founding,1,0
APF46484,2016,H1N1,Human,immune-escape,3,1
ADD74508,2009,H1N1,Human,pandemic-founding,1,0
ADD74518,2009,H1N1,Human,pandemic-founding,1,0
ADD74528,2009,H1N1,Human,pandemic-founding,1,0
ADD74538,2009,H1N1,Human,pandemic-founding,1,0
ADD96806,2009,H1N1,Human,pandemic-founding,1,0
ADD96826,2009,H1N1,Human,pandemic-founding,1,0
ADD74578,2009,H1N1,Human,pandemic-founding,1,0
APR73858,2016,H1N1,Human,immune-escape,3,1
APR73917,2016,H1N1,Human,immune-escape,3,1
ACU44393,2009,H1N1,Human,pandemic-founding,1,0
ADE20808,2009,H1N1,Human,pandemic-founding,1,0
ADD74588,2009,H1N1,Human,pandemic-founding,1,0
ADD74628,2009,H1N1,Human,pandemic-founding,1,0
ABE11867,1995,H1N1,Human,pre-pandemic,0,0
ABE11878,1995,H1N1,Human,pre-pandemic,0,0
ABE11889,1995,H1N1,Human,pre-pandemic,0,0
AOZ86539,2016,H1N1,Human,immune-escape,3,1
ABE11900,1995,H1N1,Human,pre-pandemic,0,0
ABE11942,1995,H1N1,Human,pre-pandemic,0,0
ADD74718,2009,H1N1,Human,pandemic-founding,1,0
ADD74728,2009,H1N1,Human,pandemic-founding,1,0
ABG47829,1996,H1N1,Human,pre-pandemic,0,0
ABG47840,1995,H1N1,Human,pre-pandemic,0,0
ADD74738,2009,H1N1,Human,pandemic-founding,1,0
ACU44344,2009,H1N1,Human,pandemic-founding,1,0
ABG88300,1995,H1N1,Human,pre-pandemic,0,0
ADD74768,2009,H1N1,Human,pandemic-founding,1,0
ABF47660,1996,H1N1,Human,pre-pandemic,0,0
ABE26991,1995,H1N1,Human,pre-pandemic,0,0
ABI20848,1996,H1N1,Human,pre-pandemic,0,0
ABG26791,1995,H1N1,Human,pre-pandemic,0,0
ABG88322,1995,H1N1,Human,pre-pandemic,0,0
ADI99640,2010,H1N1,Human,pandemic-founding,1,0
ABI20870,1995,H1N1,Human,pre-pandemic,0,0
ADD74818,2009,H1N1,Human,pandemic-founding,1,0
ADD74838,2009,H1N1,Human,pandemic-founding,1,0
ADD74858,2009,H1N1,Human,pandemic-founding,1,0
ADD74888,2009,H1N1,Human,pandemic-founding,1,0
ADF83783,2009,H1N1,Human,pandemic-founding,1,0
ABI92313,1995,H1N1,Human,pre-pandemic,0,0
ADF83803,2009,H1N1,Human,pandemic-founding,1,0
ADF83823,2009,H1N1,Human,pandemic-founding,1,0
ADF83873,2009,H1N1,Human,pandemic-founding,1,0
ADF83895,2009,H1N1,Human,pandemic-founding,1,0
AOT87723,2016,H1N1,Human,immune-escape,3,1
AOT87734,2016,H1N1,Human,immune-escape,3,1
ADI99650,2010,H1N1,Human,pandemic-founding,1,0
ADI99670,2009,H1N1,Human,pandemic-founding,1,0
ADI99690,2009,H1N1,Human,pandemic-founding,1,0
ADI99700,2010,H1N1,Human,pandemic-founding,1,0
AOW44517,2016,H1N1,Human,immune-escape,3,1
AOT88185,2016,H1N1,Human,immune-escape,3,1
ACV67221,2009,H1N1,Human,pandemic-founding,1,0
ADM31598,2009,H1N1,Human,pandemic-founding,1,0
ADM31868,2010,H1N1,Human,pandemic-founding,1,0
ABW40114,2007,H1N1,Human,pre-pandemic,0,0
ABW39971,2007,H1N1,Human,pre-pandemic,0,0
ABV29634,2007,H1N1,Human,pre-pandemic,0,0
AIM55848,2013,H1N1,Human,early-drift,2,1
AIM55926,2013,H1N1,Human,early-drift,2,1
AIM55973,2013,H1N1,Human,early-drift,2,1
AIM56006,2013,H1N1,Human,early-drift,2,1
AIM56039,2013,H1N1,Human,early-drift,2,1
AIM56094,2013,H1N1,Human,early-drift,2,1
AIM56127,2013,H1N1,Human,early-drift,2,1
AIM56182,2014,H1N1,Human,early-drift,2,1
AIM56193,2014,H1N1,Human,early-drift,2,1
AIM56248,2014,H1N1,Human,early-drift,2,1
AIM56303,2014,H1N1,Human,early-drift,2,1
AIM56314,2014,H1N1,Human,early-drift,2,1
AIM56347,2014,H1N1,Human,early-drift,2,1
AIM56458,2014,H1N1,Human,early-drift,2,1
AIM56480,2014,H1N1,Human,early-drift,2,1
AIM56502,2014,H1N1,Human,early-drift,2,1
AIM56568,2014,H1N1,Human,early-drift,2,1
AIM56579,2014,H1N1,Human,early-drift,2,1
AIM56612,2014,H1N1,Human,early-drift,2,1
AIM56623,2014,H1N1,Human,early-drift,2,1
AIM56634,2014,H1N1,Human,early-drift,2,1
AIM56645,2014,H1N1,Human,early-drift,2,1
AIM56656,2014,H1N1,Human,early-drift,2,1
AIM55815,2014,H1N1,Human,early-drift,2,1
AIM56711,2014,H1N1,Human,early-drift,2,1
AIM56755,2014,H1N1,Human,early-drift,2,1
AIM56777,2014,H1N1,Human,early-drift,2,1
AIM55826,2014,H1N1,Human,early-drift,2,1
AHI97803,2009,H1N1,Human,pandemic-founding,1,0
AHI97815,2009,H1N1,Human,pandemic-founding,1,0
ABO33025,1983,H1N1,Human,pre-pandemic,0,0
ADM31608,2009,H1N1,Human,pandemic-founding,1,0
AEM63477,2009,H1N1,Human,pandemic-founding,1,0
AEM63483,2009,H1N1,Human,pandemic-founding,1,0
AEM63497,2010,H1N1,Human,pandemic-founding,1,0
AJI80451,2013,H1N1,Human,early-drift,2,1
AJI80507,2013,H1N1,Human,early-drift,2,1
AJI80326,2013,H1N1,Human,early-drift,2,1
AJI80337,2013,H1N1,Human,early-drift,2,1
AIL94550,2013,H1N1,Human,early-drift,2,1
AIL94652,2013,H1N1,Human,early-drift,2,1
AIL94883,2011,H1N1,Human,pandemic-founding,1,0
AIL94584,2013,H1N1,Human,early-drift,2,1
AIL94058,2013,H1N1,Human,early-drift,2,1
AIL94389,2013,H1N1,Human,early-drift,2,1
AIL94573,2013,H1N1,Human,early-drift,2,1
AIL93634,2013,H1N1,Human,early-drift,2,1
AIL94493,2013,H1N1,Human,early-drift,2,1
AIL93847,2013,H1N1,Human,early-drift,2,1
AIL93906,2013,H1N1,Human,early-drift,2,1
AIL94754,2013,H1N1,Human,early-drift,2,1
AHZ35913,2011,H1N1,Human,pandemic-founding,1,0
AHZ35935,2011,H1N1,Human,pandemic-founding,1,0
AHZ35969,2011,H1N1,Human,pandemic-founding,1,0
AHZ36158,2011,H1N1,Human,pandemic-founding,1,0
AHZ36180,2011,H1N1,Human,pandemic-founding,1,0
AHZ36260,2011,H1N1,Human,pandemic-founding,1,0
AHZ36306,2011,H1N1,Human,pandemic-founding,1,0
AHZ36339,2011,H1N1,Human,pandemic-founding,1,0
AHZ36362,2011,H1N1,Human,pandemic-founding,1,0
ACI32721,2005,H1N1,Human,pre-pandemic,0,0
ACI32723,2005,H1N1,Human,pre-pandemic,0,0
ACI32735,2006,H1N1,Human,pre-pandemic,0,0
AHH25228,2010,H1N1,Human,pandemic-founding,1,0
AHH25230,2011,H1N1,Human,pandemic-founding,1,0
AHH25242,2012,H1N1,Human,early-drift,2,1
ADC45626,2008,H1N1,Human,pre-pandemic,0,0
ADC45758,2009,H1N1,Human,pandemic-founding,1,0
ADC45769,2009,H1N1,Human,pandemic-founding,1,0
BAQ58425,2014,H1N1,Human,early-drift,2,1
BAQ58363,2014,H1N1,Human,early-drift,2,1
AEK59838,2007,H1N1,Human,pre-pandemic,0,0
AIW63608,2012,H1N1,Human,early-drift,2,1
AEQ33572,2011,H1N1,Human,pandemic-founding,1,0
AEJ83847,2011,H1N1,Human,pandemic-founding,1,0
